run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,day_type,scenario_id,analysis_row,superseded,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__Optimal_Oracle_Balanced__seed41__2022-03-05,2026-09-09T04:58:25.427176,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,41,2022-03-05,96,11.9585,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekend,41_weekend,True,False,12,-45.371827916895484,148.63393382142198,0,1.0,0,3493.7429938456467,107.83052439828334,100.0,0.0,100.0,0,0.0,0.0003311924179238736,0.00017804625487205067,0.00015314616305182288,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed41__2022-03-05,2026-09-09T04:58:34.559600,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,41,2022-03-05,96,3.2572,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,41_weekend,True,False,12,-43.61701553221689,147.90934675887394,0,1.0,0.0015830023649674452,5974.279742151949,108.55590296201385,100.0,0.0,100.0,0,0.0,0.0003240333763939434,0.00018318215015111452,0.0001408512262428289,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed41__2022-03-05,2026-09-09T04:58:45.439810,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,41,2022-03-05,96,5.1325,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,41_weekend,True,False,12,-48.820238819243684,148.8473937440997,0,1.0,375.10139795180237,38655.72099172918,295.16776345150674,100.0,0.0,100.0,0,0.0,0.0003380938479818368,0.00017055985014491587,0.0001675339978369209,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed42__2022-01-17,2026-09-09T04:58:51.753532,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,42,2022-01-17,96,6.2918,,weekday,42_weekday,True,False,14,-56.91714903562084,240.9268738178905,0,1.0,605.7716341167323,72966.50203218972,485.503427697463,100.0,0.0,100.0,0,0.13234199082138787,0.0005559733954095495,0.00024822268261571854,0.000307750712793831,-31697.652034895415,0,0,0
station_v0_bogota__RoundRobin__seed42__2022-01-17,2026-09-09T04:58:57.587612,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,42,2022-01-17,96,5.8117,,weekday,42_weekday,True,False,14,-49.70144706686352,240.8466660955534,0,1.0,0.0018491417544881372,16124.419026739939,182.69874293231146,100.0,0.0,100.0,0,0.0,0.0005331853057460338,0.00023689082792345456,0.00029629447782257925,-6268.949466689013,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed42__2022-01-17,2026-09-09T04:59:03.756912,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,42,2022-01-17,96,0.3964,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekday,42_weekday,True,False,14,-50.713677740833646,231.94596171490056,0,0.9922678571428571,362.7571234894485,45899.47181723742,372.9770844868112,99.11632653061224,3.186130004644708,87.62857142857143,0,0.0,0.0005040880718098562,0.00023637693305520637,0.00026771113875464976,-39198.53983947617,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed42__2022-01-17,2026-09-09T04:59:09.619980,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,42,2022-01-17,96,0.2497,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,42_weekday,True,False,14,-50.06755278654636,239.3226745552925,0,0.9989642857142857,396.76415430389744,49987.120937516505,382.6038870536438,99.88163265306123,0.4267795387283909,98.34285714285714,0,40.60112410209864,0.0005050468216814692,0.0002326951287717874,0.0002723516929096818,-44408.51517192741,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed42__2022-01-17,2026-09-09T04:59:15.470100,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,42,2022-01-17,96,0.2773,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,42_weekday,True,False,14,-51.67003408680896,240.3910707957686,0,1.0,309.10760353783195,38884.56290764567,337.70721543013497,100.0,0.0,100.0,0,0.0,0.0005111916421778446,0.00023341461058234,0.00027777703159550463,-34863.21900698045,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed42__2022-01-17,2026-09-09T04:59:21.351166,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,42,2022-01-17,96,0.2952,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,42_weekday,True,False,14,-49.16802015371139,240.49424121740606,0,1.0,351.7891883974,38918.22789981511,358.9448374382816,100.0,0.0,100.0,0,4.054687901654688,0.0005066329199131152,0.00023388205325369066,0.00027275086665942455,-25158.69801935449,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed42__2022-01-17,2026-09-09T04:59:27.206979,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,42,2022-01-17,96,0.3273,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,42_weekday,True,False,14,-48.70058987029291,240.4670250703805,0,1.0,361.9952361586349,43831.891860726,364.07507746592444,100.0,0.0,100.0,0,16.35967638220916,0.0005128301415330521,0.00023830728527112762,0.0002745228562619244,-37836.00006926449,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed42__2022-01-17,2026-09-09T04:59:33.058826,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,42,2022-01-17,96,0.2383,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekday,42_weekday,True,False,14,-46.82744711701105,240.33732679330922,0,1.0,303.2015120045115,39942.23466295683,334.8079136659341,100.0,0.0,100.0,0,37.87967817260957,0.0004928274310556145,0.00023000576645962223,0.00026282166459599233,-33859.774284095205,0,0,0
station_v0_bogota__RandomPolicy__seed42__2022-01-17,2026-09-09T04:59:38.975337,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,42,2022-01-17,96,0.2757,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekday,42_weekday,True,False,14,-55.32970067924096,240.7650907340933,0,1.0,505.12911095676156,64107.096278783276,435.34394920127517,100.0,0.0,100.0,0,22.389511178769993,0.0005382073038326931,0.0002460144481658745,0.00029219285566681863,-38330.549759066904,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed42__2022-01-17,2026-09-09T04:59:50.642883,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,42,2022-01-17,96,11.6584,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekday,42_weekday,True,False,14,-48.293162680655286,239.84847245043824,0,1.0,0,7649.621911057944,183.69601200654944,100.0,0.0,100.0,0,0.0,0.0005024976422185773,0.00022911874234814096,0.00027337889987043637,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed42__2022-01-17,2026-09-09T05:00:01.861671,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,42,2022-01-17,96,11.2044,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekday,42_weekday,True,False,14,-48.47833706122947,240.7126249043942,0,1.0,0,7571.886857352126,182.83185955259347,100.0,0.0,100.0,0,0.0,0.0005110762445069485,0.00022905184756473823,0.0002820243969422102,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed42__2022-01-17,2026-09-09T05:00:10.710005,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,42,2022-01-17,96,2.8937,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,42_weekday,True,False,14,-49.736659876978294,239.85493954342897,0,1.0,0.0009107324351242951,10885.738635116091,183.69000027977623,100.0,0.0,100.0,0,0.0,0.0005037280512797933,0.00023561087105651002,0.00026811718022328314,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed42__2022-01-17,2026-09-09T05:00:21.129642,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,42,2022-01-17,96,4.756,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,42_weekday,True,False,14,-49.74026610821398,240.92641891823757,0,1.0,419.0489635686972,51530.70819062995,392.14254732309854,100.0,0.0,100.0,0,0.0,0.0005205145495635233,0.00021346618619349405,0.00030704836337002936,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed42__2022-03-05,2026-09-09T05:00:26.841805,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,42,2022-03-05,96,5.6926,,weekend,42_weekend,True,False,13,-64.852057378184,207.82053914640386,0,1.0,485.13196969926264,67533.74817391737,407.06487454591485,100.0,0.0,100.0,0,51.51054311565065,0.0004668812123406753,0.00020840991439815683,0.00025847129794251845,-35853.05315422518,0,0,0
station_v0_bogota__RoundRobin__seed42__2022-03-05,2026-09-09T05:00:32.887706,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,42,2022-03-05,96,6.0296,,weekend,42_weekend,True,False,13,-65.25702999040462,207.7476370740425,0,1.0,0.0016302189753476526,15184.569602989704,164.57260687813258,100.0,0.0,100.0,0,0.0,0.0004467690177151495,0.0002010461004070061,0.0002457229173081435,-7520.2519147383955,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed42__2022-03-05,2026-09-09T05:00:39.199116,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,42,2022-03-05,96,0.2932,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekend,42_weekend,True,False,13,-63.55239314002379,205.10564229490973,0,0.9979464285714286,341.9143892241913,49038.368007607925,338.1709811598731,99.74725274725276,0.8755421664633863,96.71428571428572,0,47.0587622989639,0.0004324949065848769,0.00019888403572138728,0.00023361087086348957,-48279.14690215455,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed42__2022-03-05,2026-09-09T05:00:45.529708,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,42,2022-03-05,96,0.348,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekend,42_weekend,True,False,13,-62.654134219930505,174.2033931688759,0,0.9550178571428571,236.68392870527168,36024.20607891813,316.45800002644717,96.35164835164834,7.9923050481756395,75.45714285714286,0,0.0,0.0003849468584756948,0.00019152158957959142,0.0001934252688961034,-35937.66489311776,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed42__2022-03-05,2026-09-09T05:00:51.843011,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,42,2022-03-05,96,0.2787,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekend,42_weekend,True,False,13,-69.85445067252377,207.49391308941642,0,1.0,288.59421342467937,35118.06685532627,309.1226224656106,100.0,0.0,100.0,0,5.684341567429669,0.00042771870777261395,0.00019846475414722378,0.00022925395362539017,-30039.741469455417,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed42__2022-03-05,2026-09-09T05:00:57.860138,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,42,2022-03-05,96,0.2747,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekend,42_weekend,True,False,13,-69.16345374417543,207.40855942203007,0,1.0,311.3550044528341,41348.588886800666,320.58837164707444,100.0,0.0,100.0,0,26.19465639541872,0.0004304134384531843,0.0001986055345414847,0.00023180790391169956,-38835.51849415332,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed42__2022-03-05,2026-09-09T05:01:03.690785,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,42,2022-03-05,96,0.2763,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekend,42_weekend,True,False,13,-65.93539506601438,207.5121523117703,0,1.0,334.98041008773583,43357.051228431184,332.29748157478485,100.0,0.0,100.0,0,25.587592993629457,0.0004364117509493855,0.00019679565225696295,0.0002396160986924225,-34654.10282652474,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed42__2022-03-05,2026-09-09T05:01:09.554252,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,42,2022-03-05,96,0.2911,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekend,42_weekend,True,False,13,-64.99616679859056,207.53748106760293,0,1.0,305.12836147664257,37069.171370258504,317.3461285134057,100.0,0.0,100.0,0,1.0825847686130885,0.00043853409529768866,0.00019952406575064267,0.00023901002954704594,-19311.139163839463,0,0,0
station_v0_bogota__RandomPolicy__seed42__2022-03-05,2026-09-09T05:01:15.329222,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,42,2022-03-05,96,0.2499,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekend,42_weekend,True,False,13,-62.93114634440207,207.7142287466888,0,1.0,332.74365745804545,41004.7563940299,330.97702882502125,100.0,0.0,100.0,0,0.0,0.00045072794178779797,0.0002064339074990545,0.0002442940342887435,-18105.245192087245,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed42__2022-03-05,2026-09-09T05:01:27.178811,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,42,2022-03-05,96,11.8433,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekend,42_weekend,True,False,13,-67.89017845883353,206.8727685233997,0,1.0,0,7169.42267468649,165.44666031928776,100.0,0.0,100.0,0,0.0,0.0004141135268587005,0.0001928091469069352,0.00022130437995176538,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed42__2022-03-05,2026-09-09T05:01:38.791673,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,42,2022-03-05,96,11.591,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekend,42_weekend,True,False,13,-68.16516838892679,207.6411925815117,0,1.0,0,7097.12635584854,164.6782362611757,100.0,0.0,100.0,0,0.0,0.00042557330509355426,0.00019273828024294433,0.00023283502485060994,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed42__2022-03-05,2026-09-09T05:01:47.898425,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,42,2022-03-05,96,3.2674,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,42_weekend,True,False,13,-65.66095579097072,206.8853997182523,0,1.0,0.0011884904290466736,10716.709205050767,165.4346233696497,100.0,0.0,100.0,0,0.0,0.0004132619073588579,0.0001990811386203386,0.00021418076873851925,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed42__2022-03-05,2026-09-09T05:01:58.736819,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,42,2022-03-05,96,4.7324,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,42_weekend,True,False,13,-70.77940869497921,207.82466958759335,0,1.0,421.07739154554736,49103.50511397533,375.0334550278677,100.0,0.0,100.0,0,0.0,0.0004360562927766045,0.00017988349126387814,0.00025617280151272635,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed43__2022-01-17,2026-09-09T05:02:04.279400,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,43,2022-01-17,96,5.5167,,weekday,43_weekday,True,False,10,-34.81081322657717,153.75183258364734,0,1.0,385.3707375894665,30645.633088433664,291.31222051870856,100.0,0.0,100.0,0,0.0,0.0003509145698023014,0.0001656472577567188,0.00018526731204558254,-14911.935147900713,0,0,0
station_v0_bogota__RoundRobin__seed43__2022-01-17,2026-09-09T05:02:10.248735,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,43,2022-01-17,96,5.9477,,weekday,43_weekday,True,False,10,-32.57333769184857,153.64254311677473,0,1.0,0.0014803228448556638,6055.621640454334,98.73688135227042,100.0,0.0,100.0,0,0.0,0.000335912604213552,0.00016024974439834443,0.00017566285981520757,-1579.4666517931298,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed43__2022-01-17,2026-09-09T05:02:16.083630,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,43,2022-01-17,96,0.3969,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekday,43_weekday,True,False,10,-32.91530644410035,153.37061802064505,0,1.0,246.55338305180777,19316.737573885446,222.28475781288148,100.0,0.0,100.0,0,0.0,0.00032448504177604406,0.00015744628430715963,0.00016703875746888438,-17425.432215034733,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed43__2022-01-17,2026-09-09T05:02:21.712638,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,43,2022-01-17,96,0.2351,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,43_weekday,True,False,10,-31.488506910881057,149.42080504256256,0,0.9960204081632653,249.0441410213188,21394.30266204034,227.47994977571955,99.44285714285715,1.671428571428575,94.42857142857142,0,0.0,0.00032064644044184956,0.0001546223890117012,0.00016602405143014838,-17459.762806894185,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed43__2022-01-17,2026-09-09T05:02:27.727633,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,43,2022-01-17,96,0.2861,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,43_weekday,True,False,10,-25.529002700864133,116.6302904833547,0,0.9453673469387756,239.73371750493686,26009.026160500136,255.61525257673648,94.73285714285714,10.594465343676735,71.14285714285714,0,0.0,0.0002867205463079163,0.00015302294144520838,0.00013369760486270788,-25305.41821602251,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed43__2022-01-17,2026-09-09T05:02:33.846932,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,43,2022-01-17,96,0.3828,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,43_weekday,True,False,10,-31.57349665652238,153.34892747737445,0,1.0,255.74648582092095,18331.760185911906,226.90299974070868,100.0,0.0,100.0,0,0.0,0.0003194960499883231,0.00015674941307985488,0.00016274663690846828,-15674.984321274971,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed43__2022-01-17,2026-09-09T05:02:39.638989,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,43,2022-01-17,96,0.2405,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,43_weekday,True,False,10,-22.867315778428935,101.56754363247478,0,0.9206455826226074,121.03966237406655,17043.701516051675,211.33097186218123,92.63466728145076,11.148182548256367,69.64667281450758,0,0.0,0.00024828686441462307,0.0001479143117219093,0.00010037255269271376,-16836.190629228186,0,0,0
